http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_03_(b),MATH101,April_2011,3 (b),5,78,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_04_(a),MATH101,April_2011,4 (a),6,44,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_04_(b),MATH101,April_2011,4 (b),4,47,2,2
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_04_(c),MATH101,April_2011,4 (c),3,66,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_04_(d),MATH101,April_2011,4 (d),6,69,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_05_(a),MATH101,April_2011,5 (a),3,65,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_05_(b),MATH101,April_2011,5 (b),3,57,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_05_(c),MATH101,April_2011,5 (c),2,53,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_06_(a),MATH101,April_2011,6 (a),5,60,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_06_(b),MATH101,April_2011,6 (b),2,87,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_07,MATH101,April_2011,7,4,82,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_08,MATH101,April_2011,8,2,84,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_01_(a),MATH101,April_2010,1 (a),4,94,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_01_(b),MATH101,April_2010,1 (b),3,81,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_01_(c),MATH101,April_2010,1 (c),4,98,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_01_(d),MATH101,April_2010,1 (d),2,97,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_01_(e),MATH101,April_2010,1 (e),2,95,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_01_(f),MATH101,April_2010,1 (f),4,92,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_02_(a),MATH101,April_2010,2 (a),1,90,1,2
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_02_(b),MATH101,April_2010,2 (b),0,None,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_02_(c),MATH101,April_2010,2 (c),1,100,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_03_(a),MATH101,April_2010,3 (a),2,90,1,3
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_03_(b),MATH101,April_2010,3 (b),2,99,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_03_(c),MATH101,April_2010,3 (c),3,63,3,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_03_(d),MATH101,April_2010,3 (d),1,100,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_04,MATH101,April_2010,4,0,None,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_05_(a),MATH101,April_2010,5 (a),0,None,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_05_(b),MATH101,April_2010,5 (b),0,None,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_05_(c),MATH101,April_2010,5 (c),0,None,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_06,MATH101,April_2010,6,0,None,2,2
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_07,MATH101,April_2010,7,2,53,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_08,MATH101,April_2010,8,1,17,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_09,MATH101,April_2010,9,3,38,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_01_(a),MATH101,April_2009,1 (a),3,91,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_01_(b),MATH101,April_2009,1 (b),10,75,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_01_(c),MATH101,April_2009,1 (c),1,100,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_01_(d),MATH101,April_2009,1 (d),2,85,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_01_(e),MATH101,April_2009,1 (e),0,None,3,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_01_(f),MATH101,April_2009,1 (f),5,71,3,2
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_01_(g),MATH101,April_2009,1 (g),3,77,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_01_(h),MATH101,April_2009,1 (h),0,None,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_01_(i),MATH101,April_2009,1 (i),3,82,3,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_01_(j),MATH101,April_2009,1 (j),1,100,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_02,MATH101,April_2009,2,1,100,3,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_03_(a),MATH101,April_2009,3 (a),1,100,1,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_03_(b),MATH101,April_2009,3 (b),2,75,3,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_04_(a),MATH101,April_2009,4 (a),3,62,2,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_04_(b),MATH101,April_2009,4 (b),2,80,4,1
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_05,MATH101,April_2009,5,0,None,3,3
http://wiki.ubc.ca/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_06_(a),MATH101,April_2009,6 (a),0,None,1,1
